p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
289	2.03653734123984e-16	-1.14023115301835	0.883	0.906	9.38101297688839e-15	0	FOS
290	2.1416329261261e-16	-0.43676449079188	0.022	0.284	9.83223676384494e-15	0	PILRA
291	2.15832010999097e-16	0.366630304709669	0.906	0.847	9.84322611751844e-15	0	HSPA8
292	2.36482907192704e-16	0.334205267959085	0.901	0.886	1.07494359101159e-14	0	SARAF
293	2.45250088966434e-16	-0.408389266399433	0.031	0.306	1.11112811688641e-14	0	LILRB2
294	2.86916518976908e-16	-0.562643654512383	0.103	0.383	1.29301187356897e-14	0	PGD
295	3.14001562177956e-16	-0.497572566300551	0.072	0.35	1.40871124295667e-14	0	RXRA
296	3.17794578815122e-16	0.356109263469937	0.435	0.178	1.4210989396171e-14	0	RASGRP1
297	3.2972360272859e-16	-0.353730599172368	0.018	0.274	1.46967093216209e-14	0	PAK1
298	3.81022792102653e-16	-0.798118767619796	0.287	0.539	1.69284739213866e-14	0	CEBPB
299	3.83370337521505e-16	0.347764152601916	0.484	0.204	1.69780053333881e-14	0	LINC00861
300	3.85879782435531e-16	-0.405701136754305	0.072	0.349	1.70343661650146e-14	0	RHOQ
301	4.09863840818355e-16	0.47452296385893	0.529	0.293	1.80353184651476e-14	0	CORO1B
302	4.71222522702985e-16	-0.361091765845666	0.009	0.256	2.06692605260771e-14	0	ZNF385A
303	4.82841953978443e-16	-0.407654382655631	0.493	0.732	2.10839766332838e-14	0	DBI
304	4.97949074208903e-16	0.368477907189274	0.498	0.209	2.16348662431521e-14	0	ZAP70
305	5.08888006264305e-16	-0.424078220463062	0.004	0.248	2.20406116675417e-14	0	CDA
306	5.35192188361472e-16	-0.427084192770191	0.063	0.334	2.31072163332369e-14	0	GNS
307	5.61388378584809e-16	-0.352896786961724	0.013	0.266	2.41625066820268e-14	0	ITGAX
308	6.2384385673565e-16	-0.362418195010412	0.009	0.255	2.6766982675452e-14	0	HNMT
309	6.73275472267177e-16	-0.325672391156304	0.018	0.273	2.87982083215398e-14	0	METTL7A
310	7.68454317776244e-16	0.31317079632687	0.404	0.156	3.27675582623288e-14	0	SIT1
311	8.90866729457018e-16	-0.450571884231614	0	0.238	3.78700847679367e-14	0	ARHGAP24
312	9.13305649821318e-16	-0.382591902447967	0.027	0.284	3.87044883538123e-14	0	LILRB3
313	9.84081513184258e-16	-0.526158444539771	0.336	0.569	4.15759346045607e-14	0	CARD16
314	1.12698287010608e-15	-0.476034749942099	0.009	0.251	4.74676913454774e-14	0	TMEM176B
315	1.16756480810426e-15	-0.447206481523917	0.758	0.856	4.90270429939634e-14	0	RHOA
316	1.41304281996242e-15	-0.386611719438259	0.009	0.249	5.9154525104384e-14	0	P2RY13
317	1.4356640855943e-15	-0.402127509772702	0.108	0.394	5.99193983360312e-14	0	RASSF2
318	1.5141052541386e-15	-0.360626941182529	0	0.235	6.30023313149577e-14	0	PYGL
319	1.53838854751311e-15	-0.453499175681723	0.377	0.62	6.38199562195726e-14	0	VASP
320	1.65990859353962e-15	-0.364552553847051	0.031	0.288	6.86544175940575e-14	0	ENTPD1
321	1.69605266732729e-15	-0.402643208115687	0.036	0.293	6.97305474241753e-14	0	PRAM1
322	1.73659391300494e-15	-0.488480894924429	0.43	0.639	7.11848451304079e-14	0	LAMTOR1
323	1.97654726012141e-15	-0.384427194008729	0.009	0.247	8.07803721473359e-14	0	SIRPA
324	2.03011573155137e-15	0.37597459731351	0.462	0.203	8.27242129309381e-14	0	BCL2
325	2.07146287802111e-15	-0.370704466704933	0.009	0.245	8.41600537433178e-14	0	LILRA5
326	2.10300610784313e-15	-0.390735636463515	0.879	0.94	8.50228295060158e-14	0	ARPC2
327	2.10504500555808e-15	-0.473303420778732	0.031	0.284	8.50228295060158e-14	0	PLAUR
328	2.11853501940392e-15	-0.481276608365817	0.229	0.489	8.53174936323107e-14	0	ATP6V0D1
329	2.30193955271053e-15	-0.348411954338278	0.013	0.256	9.24332753920761e-14	0	LILRA2
330	2.51705668722835e-15	-0.297618088885558	0.022	0.273	1.0077738881743e-13	0	FAM49A
331	2.52706187989528e-15	-0.530292734119709	0.152	0.431	1.00884705135645e-13	0	PTPRE
332	2.67411602530644e-15	-0.431213200552095	0.004	0.239	1.06446820857068e-13	0	SWAP70
333	2.70846808026323e-15	-0.351563661902428	0.022	0.273	1.07503547174252e-13	0	LRP1
334	2.75734434693102e-15	0.279831019382592	0.359	0.128	1.09129033592761e-13	0	FLT3LG
335	3.00671846677546e-15	-1.09013168867555	0.287	0.526	1.18657688948133e-13	0	AC020916.1
336	3.14402416081455e-15	-0.591946937545281	0.242	0.512	1.23721842191139e-13	0	ATP2B1-AS1
337	3.35034065847905e-15	-0.393768272006908	0.013	0.253	1.31465076607499e-13	0	ASGR1
338	3.43497367417493e-15	-0.432987831283986	0.507	0.735	1.34403103450032e-13	0	SH3BGRL
339	3.49694027381692e-15	-0.495473612226512	0.592	0.748	1.36440108757168e-13	0	MSN
340	3.84458509442344e-15	0.383807946615597	0.874	0.813	1.49580425156763e-13	0	FXYD5
341	4.03679555508242e-15	-0.370832027601555	0.004	0.237	1.56616296282113e-13	0	IL13RA1
342	4.31633327673969e-15	-0.390497626504316	0.018	0.259	1.66884892031448e-13	0	CEBPA
343	4.32570293002446e-15	-0.428105340352885	0.058	0.316	1.66884892031448e-13	0	TBXAS1
344	4.58469991114845e-15	0.345497134678768	0.426	0.187	1.76382882335887e-13	0	CDC25B
345	4.6819360553986e-15	-0.337398937999129	0.018	0.257	1.79622020309206e-13	0	FES
346	4.75442263183775e-15	-0.336914269506023	0.013	0.255	1.81896285856392e-13	0	AC090559.1
347	4.81871339050965e-15	-0.643733568790549	0.027	0.272	1.83845261849001e-13	0	MAFB
348	4.85502523465255e-15	0.339809414190546	0.278	0.086	1.84718957339419e-13	0	MAF
349	5.04797845716822e-15	-0.565813872254489	0.251	0.501	1.91004965084005e-13	0	PPT1
350	5.66373004260184e-15	-0.583209710293249	0.565	0.713	2.13132660865451e-13	0	EVI2B
351	6.85623203876698e-15	-0.352681250566148	0.022	0.269	2.57304860681029e-13	0	TLR2
352	8.65817610042848e-15	-0.429256554223264	0.341	0.592	3.23168182740383e-13	0	MOB1A
353	1.06910698661551e-14	-0.454592046098683	0.251	0.503	3.97967852071766e-13	0	CAT
354	1.19223552716319e-14	-0.407817989169663	0.072	0.332	4.41415589129533e-13	0	LYL1
355	1.20311586158781e-14	-0.564553798999373	0.377	0.602	4.44249725513375e-13	0	SDCBP
356	1.23343486292227e-14	-0.310299722813094	0.009	0.238	4.54227229064931e-13	0	CSF2RA
357	1.45098198080547e-14	-0.762026073747056	0.444	0.614	5.32916661910232e-13	0	CTSD
358	1.64531503815542e-14	0.267772116382063	0.318	0.111	6.02684149481771e-13	0	GALM
359	1.73877391057287e-14	-0.533644608457381	0	0.22	6.35228993907694e-13	0	TCF4
360	1.80840555199557e-14	-0.347676067106917	0.058	0.319	6.58919832477115e-13	0	PRKCD
361	1.9211400283618e-14	-0.306276631791115	0.013	0.245	6.98149382866148e-13	0	DOK3
362	2.10221397925838e-14	-0.379945309361626	0.009	0.232	7.6194192464015e-13	0	GASK1B
363	2.12360529430792e-14	-0.315627945710492	0.009	0.232	7.67674953241546e-13	0	CHST15
364	2.18761711736871e-14	-0.678580390692606	0.453	0.608	7.88744778992652e-13	0	TALDO1
365	2.31615500277342e-14	-0.30140331745913	0.04	0.287	8.3290869068403e-13	0	EIF4EBP1
366	2.3448563587871e-14	0.281930193631038	0.332	0.121	8.39792718341316e-13	0	SFXN1
367	2.34749289596607e-14	0.335336814213623	0.238	0.067	8.39792718341316e-13	0	MIAT
368	2.45309240568447e-14	-0.739958796082917	0	0.218	8.75296417188918e-13	0	BANK1
369	2.51737818464439e-14	-0.335019078208195	0.018	0.249	8.94905580426824e-13	0	DENND3
370	2.52104381910701e-14	-0.366786138834831	0.004	0.224	8.94905580426824e-13	0	CD163
371	2.73783829764955e-14	-0.487343200534521	0.377	0.606	9.69363672841317e-13	0	ATP6V0B
372	3.00824425503167e-14	-1.13233961468858	0.96	0.985	1.06237302883465e-12	0	FTH1
373	3.76307207409448e-14	-0.517562470881422	0.179	0.432	1.32554454415609e-12	0	ADA2
374	4.25072226479977e-14	-0.333595570598192	0.009	0.228	1.49090357889155e-12	0	PTAFR
375	4.25415745664983e-14	-0.304360680104117	0.009	0.231	1.49090357889155e-12	0	TLR4
376	4.74549449838079e-14	-0.337394800304855	0.112	0.376	1.65887552604565e-12	0	CLTC
377	4.7817702352353e-14	-0.517040094022142	0.327	0.555	1.66732459366825e-12	0	PYCARD
378	5.10982878516534e-14	-0.504554654713978	0.067	0.306	1.77512430090349e-12	0	MEGF9
379	5.12245172663269e-14	-0.271668828902266	0.004	0.22	1.77512430090349e-12	0	KYNU
380	5.12959755869883e-14	-0.296776275866405	0.009	0.232	1.77512430090349e-12	0	CD300LF
381	5.45478972923427e-14	-0.364720254233289	0.013	0.24	1.88292779300109e-12	0	CSF1R
382	5.51581389199933e-14	-0.301171046876277	0.009	0.227	1.89923261836267e-12	0	RAB3D
383	5.99082355706583e-14	-0.345969124132554	0.085	0.344	2.05252768287233e-12	0	RNPEP
384	7.70166852603147e-14	-0.341262928208875	0.072	0.32	2.62562080715424e-12	0	FRAT2
385	7.88530979784974e-14	-0.458869648950171	0.345	0.581	2.68158942829098e-12	0	MTPN
386	8.52689400128712e-14	-0.294048224701049	0.004	0.217	2.8926332778258e-12	0	TFEC
387	9.61802566553363e-14	-0.52910766020394	0.135	0.392	3.25476824303181e-12	0	GLUL
388	9.88117293584719e-14	-0.330192121859288	0.004	0.217	3.32746686663627e-12	0	CREB5
389	1.01588902734665e-13	-1.52769225649986	0.009	0.222	3.4126437984501e-12	0	CD79A
390	1.06053373642714e-13	0.366226878210419	0.843	0.672	3.55394918535548e-12	0	C12orf57
391	1.07450892654744e-13	-0.423416408121117	0.596	0.73	3.5920416129461e-12	0	PRELID1
392	1.08976410661841e-13	-1.2063594580631	0.305	0.496	3.63421816960179e-12	0	LGALS1
393	1.14137908927652e-13	0.396512539828792	0.525	0.285	3.79715318758586e-12	0	SLFN5
394	1.19239503898836e-13	-0.326042591814629	0.009	0.225	3.94780213268911e-12	0	ANPEP
395	1.38034773685082e-13	0.290229266508752	0.318	0.123	4.55911975531086e-12	0	NMRK1
396	1.47079002637057e-13	-0.395343851283723	0.731	0.82	4.84621795052678e-12	0	CAP1
397	1.50184836907953e-13	-0.297444698137773	0.054	0.298	4.93674405425592e-12	0	BACH1
398	1.51666481923247e-13	-0.385086404321845	0.179	0.446	4.97357727506877e-12	0	BNIP3L
399	1.65051928644464e-13	-0.276257717502578	0.004	0.216	5.39966796489358e-12	0	KCNE3
400	1.68992316021154e-13	-0.347578016593656	0.103	0.363	5.51429334218223e-12	0	SLC16A3
401	1.69356428065279e-13	0.347650579104301	0.628	0.381	5.51429334218223e-12	0	MZT2A
402	1.77101816318733e-13	0.396505816767293	0.498	0.255	5.75288517961771e-12	0	PIM1
403	1.90587417960949e-13	-0.531142178434629	0.314	0.533	6.16467077767641e-12	0	GLIPR1
404	1.90673763979536e-13	-0.430718548525062	0.982	0.995	6.16467077767641e-12	0	ACTB
405	1.9348333222452e-13	-0.432446938608604	0.17	0.42	6.24085698999605e-12	0	AGTRAP
406	2.0499453870983e-13	-0.354580735367974	0.368	0.626	6.59670509731423e-12	0	DBNL
407	2.07869121374985e-13	0.33696784838903	0.381	0.165	6.6736163372906e-12	0	CCND2
408	2.21419891890365e-13	0.277964071965396	0.726	0.434	7.0921306302465e-12	0	ARL4C
409	2.36886735592804e-13	-0.435074578957864	0.161	0.414	7.56993273624057e-12	0	THEMIS2
410	2.52000362124745e-13	0.274491174242786	0.937	0.94	8.034261545241e-12	0	RPL27A
411	2.56874988585304e-13	0.297331245429149	0.901	0.91	8.17076031821107e-12	0	HINT1
412	2.72297376809259e-13	0.387354224748952	0.816	0.654	8.62149832366419e-12	0	ANKRD12
413	3.21275343673117e-13	-0.3391138002811	0.874	0.94	1.01256872045992e-11	0	LAPTM5
414	3.32055103423817e-13	-0.357287683951636	0.018	0.234	1.04415409576626e-11	0	TREM1
415	3.38376349669866e-13	-0.366449733694765	0.036	0.264	1.06160762277974e-11	0	BCL6
416	3.56410494585748e-13	-0.267928761231779	0.013	0.225	1.11564585043852e-11	0	SLC15A3
417	3.69501509193504e-13	0.324244879972061	0.892	0.866	1.15280314908887e-11	0	RPL36A
418	3.73694265927759e-13	-0.387308749960202	0.081	0.324	1.16182643896682e-11	0	DPYSL2
419	3.77278137468899e-13	-0.354911959086176	0.063	0.295	1.17032697913494e-11	0	SMCO4
420	4.01852783355669e-13	-0.538125876271916	0.009	0.216	1.24375694048486e-11	0	CYP1B1
421	4.2290975824075e-13	-0.412841191876582	0.188	0.435	1.30599464131163e-11	0	QKI
422	4.33686661540365e-13	-0.423723419921634	0.152	0.403	1.33627883431666e-11	0	LIPA
423	4.5030345341153e-13	-0.360416385243792	0.027	0.248	1.38438157674933e-11	0	MPP1
424	5.0607291319796e-13	-0.361625655727112	0.004	0.207	1.54892049632789e-11	0	HMOX1
425	5.19588264308937e-13	0.319551248887301	0.448	0.209	1.58676034685742e-11	0	PRKCH
426	6.23132620546603e-13	-0.29453460748532	0.031	0.251	1.89457076882745e-11	0	PLXNC1
427	6.63004965566988e-13	-0.255312087626906	0.009	0.213	2.00693788807783e-11	0	PLCG2
428	7.04164736906727e-13	-0.311356799529229	0.045	0.27	2.12685546522289e-11	0	EMILIN2
429	7.39722306784027e-13	-0.262289494967635	0.013	0.22	2.22936440510643e-11	0	NFAM1
430	8.04097496476552e-13	-0.319273953584131	0.009	0.212	2.41188457304625e-11	0	CLEC4E
431	8.05537576128131e-13	-0.424677872397078	0.7	0.809	2.41188457304625e-11	0	CLIC1
432	8.46562166457931e-13	0.360149657206343	0.664	0.477	2.52921924482106e-11	0	LEPROTL1
433	8.54490903268259e-13	-0.476862495195855	0.121	0.359	2.54738164734063e-11	0	OTUD1
434	8.61159463031322e-13	-0.328843916341191	0.085	0.327	2.56171690806272e-11	0	UBE2D1
435	9.01985942873032e-13	0.280211421777918	0.426	0.194	2.67162417014845e-11	0	PA2G4P6
436	9.08706504827606e-13	-0.258605488952576	0.013	0.22	2.68575422553447e-11	0	SEMA4A
437	9.91411368072118e-13	0.297234791598017	0.942	0.938	2.92392050802083e-11	0	RPLP0
438	1.10673074147659e-12	-0.251089334730006	0.018	0.227	3.2431920217781e-11	0	HDAC9
439	1.35170553369622e-12	0.364098931938099	0.408	0.197	3.94428820245722e-11	0	SLC2A4RG
440	1.3741353680237e-12	0.286654915745707	0.91	0.839	4.00126140037853e-11	0	NOP53
441	1.38202982292423e-12	-0.42679916839004	0.314	0.526	4.01575880825643e-11	0	CASP1
442	1.4149426566463e-12	0.31555502710643	0.305	0.118	4.10273793894516e-11	0	HELB
443	1.43955137433669e-12	-0.270834433963917	0.027	0.242	4.16532375603764e-11	0	IMPA2
444	1.46057587981946e-12	-0.273015854332425	0.04	0.26	4.2084752286095e-11	0	NCF4
445	1.62006459900626e-12	-0.370357847517492	0.121	0.362	4.65827760378145e-11	0	IFNGR1
446	1.64408332903365e-12	0.319833749106802	0.529	0.28	4.71749160224594e-11	0	OCIAD2
447	1.77487400203972e-12	-0.352535809265336	0.04	0.255	5.07164722616038e-11	0	PTPN12
448	1.81681436914028e-12	-0.282861425607367	0.022	0.233	5.18074209237455e-11	0	SLC2A6
449	1.84436257509379e-12	0.372398650785845	0.256	0.09	5.24616325433637e-11	0	CISH
450	1.84737470293556e-12	-0.286597161900249	0.045	0.267	5.24616325433637e-11	0	CTNNA1
451	1.88801980963496e-12	-0.360823473810776	0.117	0.365	5.35055490495931e-11	0	GRINA
452	2.04196874728966e-12	-0.665888279208261	0.215	0.433	5.77495596641079e-11	0	LGALS3
453	2.39195048107402e-12	-0.279286583126788	0.076	0.306	6.70964032094348e-11	0	PRCP
454	2.40990405463782e-12	-0.4358925633302	0.018	0.221	6.74626189929405e-11	0	SMIM25
455	2.46130133930101e-12	-0.378650999899276	0.498	0.667	6.87616700734133e-11	0	SEC11A
456	2.51992337991234e-12	-0.53116568984781	0.202	0.433	7.02568921286088e-11	0	RAB11FIP1
457	2.8298174168981e-12	0.383133443527095	0.655	0.436	7.85787808123741e-11	0	LINC-PINT
458	2.83858093194266e-12	-0.327788129780113	0.112	0.351	7.86635315405357e-11	0	AL159141.1
459	3.0951589525113e-12	-0.310310244029552	0.126	0.366	8.56016551263818e-11	0	LAMP2
460	3.44054878563142e-12	-0.338571532447352	0.126	0.375	9.47733568490032e-11	0	LGALS9
461	4.02335086672205e-12	-0.338659999253016	0.022	0.227	1.10536296797146e-10	0	LINC00877
462	4.02884055704403e-12	-0.340842779989226	0.126	0.372	1.10536296797146e-10	0	DAPP1
463	4.20699551335433e-12	-0.27108179740343	0.022	0.224	1.15194730030674e-10	0	SIRPB1
464	4.27590722113996e-12	-0.285351649973318	0.036	0.249	1.16849345549128e-10	0	GSAP
465	4.53571630099665e-12	0.269941226364442	0.274	0.097	1.23703803195301e-10	0	CD226
466	4.69796930910736e-12	-0.32152219755654	0.009	0.201	1.27723416166709e-10	0	PHACTR1
467	4.99514101954571e-12	-0.581584977970688	0.57	0.728	1.35163216625153e-10	0	ZFP36L1
468	5.25283321550066e-12	-0.365064788546011	0.601	0.768	1.41579788409179e-10	0	ACTR2
469	5.39660383164221e-12	-0.271743390739339	0.04	0.253	1.45170751119547e-10	0	TFEB
470	5.43957542613354e-12	-0.387736764218242	0.211	0.453	1.46041466557772e-10	0	HSBP1
471	6.40519815548813e-12	-0.33845448207093	0.489	0.677	1.70635965561969e-10	0	NOP10
472	7.17273970430567e-12	-0.311569899680826	0.009	0.196	1.90714563605023e-10	0	CD180
473	7.49138537530383e-12	-0.338669004601292	0.031	0.234	1.98803180682196e-10	0	VNN2
474	7.61270115291142e-12	-0.631726556190507	0.018	0.213	2.01634101882786e-10	0	IL1B
475	7.8612655066669e-12	0.350443383369987	0.368	0.175	2.07818061081235e-10	0	GPR183
476	8.04056636432906e-12	-0.255360949010041	0.013	0.205	2.12150805624337e-10	0	LILRA1
477	8.47903446989593e-12	-0.335013044082795	0.13	0.367	2.23002629914222e-10	0	TNFRSF1A
478	8.48423568395066e-12	-0.572012555342102	0	0.18	2.23002629914222e-10	0	CD22
479	8.82596003089542e-12	-0.473279931954041	0.471	0.61	2.31542757153377e-10	0	MACROH2A1
480	8.85473849591254e-12	-0.306041197172364	0.188	0.438	2.31856108943352e-10	0	ERP44
481	9.03975370915676e-12	-0.327989434483578	0.74	0.869	2.36251475970049e-10	0	SERP1
482	9.35126871325478e-12	-0.320610766149523	0.96	0.972	2.43929969673595e-10	0	JUND
483	9.62142784501524e-12	-0.284998968589236	0.085	0.314	2.50502695102826e-10	0	BICD2
484	9.68362693277798e-12	-0.267952641869456	0.027	0.227	2.51172492928721e-10	0	ATP6V0A1
485	1.01944427705432e-11	0.256616213312373	0.906	0.887	2.63924925335887e-10	0	NPM1
486	1.05400137273274e-11	-0.254912958140324	0.013	0.206	2.71849455180674e-10	0	OSCAR
487	1.05900079725052e-11	-0.307059314731014	0.103	0.339	2.72628373467876e-10	0	CMIP
488	1.09711133133612e-11	-0.273678293391332	0.045	0.257	2.81912581464411e-10	0	MSRB1
489	1.15133265690257e-11	-0.285601168211643	0.036	0.24	2.94425229703923e-10	0	MAP3K8
490	1.15221955137163e-11	-0.336634343240252	0.027	0.226	2.94425229703923e-10	0	GSN
491	1.16504008350665e-11	-0.317110278638639	0.063	0.276	2.97149945743279e-10	0	CREG1
492	1.18011240445558e-11	0.377059428206293	0.511	0.302	3.00437858531733e-10	0	PAG1
493	1.29162105543032e-11	-0.281642557392848	0.009	0.195	3.28219498089332e-10	0	ACSL1
494	1.30799963972101e-11	-0.250752041793012	0.004	0.186	3.31769411378958e-10	0	GPBAR1
495	1.31386493285313e-11	0.302578009689185	0.578	0.329	3.32346523314051e-10	0	SEPTIN1
496	1.31510095989369e-11	-0.525962419980228	0.744	0.783	3.32346523314051e-10	0	LCP1
497	1.48751105206615e-11	-0.44232631864102	0.009	0.193	3.7522874945251e-10	0	PDLIM1
498	1.57712161291166e-11	-0.34524841606627	0.332	0.581	3.96689459727235e-10	0	CLTA
499	1.57834766521836e-11	-0.394934725256582	0.166	0.394	3.96689459727235e-10	0	NAGK
500	1.6268103209328e-11	-0.378828904341441	0.682	0.773	4.0812492805478e-10	0	DAZAP2
501	1.7666737454973e-11	-0.552843226773326	0.269	0.466	4.4240722721335e-10	0	JAML
502	1.93425829957402e-11	-0.301965814597514	0.072	0.29	4.82618470290452e-10	0	SH2B3
503	1.96813142816834e-11	-0.42329126434767	0.188	0.417	4.90182172878165e-10	0	IL17RA
504	1.98645919934726e-11	-0.323382890696767	0.126	0.363	4.93853836689708e-10	0	ZNF106
505	2.12710339717651e-11	0.347584786771557	0.529	0.285	5.26917177865324e-10	0	RHOH
506	2.21691031910395e-11	-0.255118235946077	0.027	0.22	5.48177842459942e-10	0	JAK2
507	2.31104719389866e-11	-0.388944829013037	0.749	0.805	5.69410608256999e-10	0	LSP1
508	2.45560712600899e-11	-1.15484466694958	0.027	0.213	6.02871246818571e-10	0	MS4A1
509	2.7112019009077e-11	0.315338244204068	0.897	0.697	6.63257260767349e-10	0	FYB1
510	2.98299342009507e-11	-0.355198894082249	0.188	0.426	7.2587929991112e-10	0	TPP1
511	3.09694842275337e-11	-0.373176543752442	0.072	0.285	7.50338576097202e-10	0	KLF10
512	3.09985224569308e-11	-0.333536265478634	0.323	0.558	7.50338576097202e-10	0	NCKAP1L
513	3.15459444014676e-11	-0.2562977674925	0.009	0.187	7.62249635511251e-10	0	AL034397.3
514	3.22134936334924e-11	-0.251315285674518	0.009	0.188	7.77016546084221e-10	0	TLR8
515	3.27426888119053e-11	-0.346314424923549	0.354	0.573	7.88400442318832e-10	0	PGLS
516	3.71947888780082e-11	-0.312607237312872	0.099	0.318	8.87840255141779e-10	0	CHP1
517	3.7516227611728e-11	-0.251206949900871	0.031	0.227	8.93963672831021e-10	0	ZSWIM6
518	3.77124101997376e-11	-0.332445711835187	0.166	0.403	8.97086400139873e-10	0	NUMB
519	3.80768705309927e-11	-0.272845451998362	0.04	0.24	9.0419437555752e-10	0	ACER3
520	3.81815346640451e-11	-0.359330539925961	0.135	0.358	9.05119237397406e-10	0	PICALM
521	3.95866308720074e-11	-0.310138627997819	0.04	0.237	9.36815579038071e-10	0	CKAP4
522	4.39153592253538e-11	-0.355559151112628	0.166	0.401	1.03040245759931e-09	0	UBE2J1
523	4.56282842756861e-11	-0.304370333988326	0.628	0.753	1.06334747771408e-09	0	BRK1
524	5.52524975056293e-11	-0.25770789547032	0.045	0.247	1.28329282992417e-09	0	C15orf39
525	5.63288372700256e-11	-0.323308106936935	0.004	0.175	1.30608935306408e-09	0	ALDH1A1
526	5.81252632140379e-11	0.296607668238077	0.646	0.439	1.34547773150747e-09	0	PRDX2
527	5.84622317543635e-11	-1.09699783008514	0	0.168	1.34874457252833e-09	0	IGHD
528	5.84622456835412e-11	-0.491326300476773	0	0.168	1.34874457252833e-09	0	FCER2
529	5.86460789196055e-11	-0.329702531445931	0.143	0.368	1.35072315210657e-09	0	ATP6V1B2
530	6.31529336549895e-11	0.256786645808451	0.498	0.244	1.45209575163634e-09	0	SKAP1
531	6.54669281424979e-11	-0.350614881053939	0.04	0.242	1.50279333551104e-09	0	SOX4
532	6.70348349305818e-11	0.374640865545513	0.744	0.606	1.5362242620614e-09	0	PCSK7
533	7.52410684647705e-11	0.357215798937309	0.426	0.235	1.72142065774964e-09	0	CLDND1
534	7.76434710321287e-11	-0.261281732206421	0.018	0.199	1.77343868412191e-09	0	STAB1
535	7.81351855302127e-11	-0.379196555024336	0.184	0.407	1.78171508329076e-09	0	RTN3
